BATHRM,HF_BATHRM,AC,BEDRM,STORIES,PRICE,CNDTN,LANDAREA,FULLADDRESS,ASSESSMENT_NBHD,WARD,QUADRANT
1,0,N,3,2,673000,Average,1575,709 17TH STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,2,763000,Average,1013,1419 E STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,870000,Average,1120,519 TENNESSEE AVENUE NE,Old City 1,Ward 6,NE
2,1,Y,3,3,952000,Good,1129,212 13TH STREET SE,Old City 1,Ward 6,SE
3,1,Y,3,2,835000,Average,880,517 13TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,3,2,835000,Good,1280,406 TENNESSEE AVENUE NE,Old City 1,Ward 6,NE
3,1,Y,3,2,910000,Very Good,1237,1633 A STREET NE,Old City 1,Ward 6,NE
1,0,N,2,2,378500,Average,689,10 14TH STREET SE,Old City 1,Ward 6,SE
1,1,Y,3,2,757500,Good,1024,1341 EMERALD STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,549410,Average,1280,1350 D STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,625000,Average,2070,1728 A STREET SE,Old City 1,Ward 6,SE
2,0,Y,2,2,874700,Good,1219,1349 G STREET SE,Old City 1,Ward 6,SE
3,1,Y,3,2,1115000,Very Good,968,701 14TH STREET SE,Old City 1,Ward 6,SE
4,1,Y,4,3,286730,Excellent,1440,1622 1/2 E STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,2,756000,Very Good,878,1708 A STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,2,850000,Good,1940,235 16TH STREET SE,Old City 1,Ward 6,SE
4,1,Y,4,2,1300000,Very Good,1435,922 15TH STREET SE,Old City 1,Ward 6,SE
1,0,Y,2,2,710000,Good,1769,1505 K STREET SE,Old City 1,Ward 6,SE
1,0,N,3,2,690000,Good,1260,1416 C STREET SE,Old City 1,Ward 6,SE
1,0,N,2,2,440000,Average,2305,1810 A STREET SE,Old City 1,Ward 6,SE
1,1,N,3,2,855500,Very Good,1671,1507 A STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,865000,Average,1478,439 10TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,3,880000,Good,1243,230 14TH PLACE NE,Old City 1,Ward 6,NE
2,0,N,3,2,435000,Good,913,27 17TH STREET SE,Old City 1,Ward 6,SE
1,0,N,2,2,580000,Average,1408,1509 A STREET SE,Old City 1,Ward 6,SE
3,0,Y,2,2,841000,Average,1024,1348 EMERALD STREET NE,Old City 1,Ward 6,NE
2,0,Y,3,2,980000,Good,1120,1436 A STREET NE,Old City 1,Ward 6,NE
2,0,N,3,2,516000,Average,1836,1757 A STREET SE,Old City 1,Ward 6,SE
1,0,N,3,2,467000,Average,1542,108 17TH STREET SE,Old City 1,Ward 6,SE
2,0,Y,3,2,763000,Good,2282,1735 A STREET SE,Old City 1,Ward 6,SE
3,1,Y,3,2,979000,Very Good,1280,111 15TH STREET SE,Old City 1,Ward 6,SE
1,1,Y,2,2,537672,Average,1280,113 15TH STREET SE,Old City 1,Ward 6,SE
1,0,N,2,2,647000,Average,736,104 14TH STREET NE,Old City 1,Ward 6,NE
1,0,Y,3,2,290000,Average,1340,750 13TH STREET SE,Old City 1,Ward 6,SE
3,0,Y,3,2,900000,Good,1238,1626 POTOMAC AVENUE SE,Old City 1,Ward 6,SE
2,0,Y,2,2,670000,Good,755,507 17TH STREET SE,Old City 1,Ward 6,SE
1,0,Y,3,2,575000,Average,1057,1530 D STREET SE,Old City 1,Ward 6,SE
1,0,Y,2,2,601869,Good,875,1535 C STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,2,897000,Very Good,1066,342 14TH STREET SE,Old City 1,Ward 6,SE
3,1,Y,3,2,949000,Very Good,1065,340 14TH STREET SE,Old City 1,Ward 6,SE
1,0,Y,2,2,580000,Average,1361,25 19TH STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,3,1570000,Good,890,2730 DUMBARTON STREET NW,Georgetown,Ward 2,NW
2,1,Y,3,2,1300000,Good,1044,1345 27TH STREET NW,Georgetown,Ward 2,NW
4,1,Y,3,2,5000000,Very Good,7200,2613 DUMBARTON STREET NW,Georgetown,Ward 2,NW
1,0,N,2,2,500000,Average,1125,327 17TH STREET SE,Old City 1,Ward 6,SE
3,1,Y,3,2,905000,Good,1098,1607 D STREET SE,Old City 1,Ward 6,SE
3,1,Y,3,2,950000,Very Good,2215,1737 MASSACHUSETTS AVENUE SE,Old City 1,Ward 6,SE
2,0,N,3,2,805000,Average,1238,1846 POTOMAC AVENUE SE,Old City 1,Ward 6,SE
3,1,Y,3,2,1725000,Very Good,2323,1525 34TH STREET NW,Georgetown,Ward 2,NW
2,1,Y,3,2,1075000,Good,990,1551 33RD STREET NW,Georgetown,Ward 2,NW
1,0,N,3,2,425000,Average,1088,251 14TH PLACE NE,Old City 1,Ward 6,NE
1,0,N,3,2,602000,Average,942,1440 IVES PLACE SE,Old City 1,Ward 6,SE
2,1,Y,3,3,825000,Good,1083,1420 IVES PLACE SE,Old City 1,Ward 6,SE
2,1,Y,3,2,927000,Good,1970,1427 D STREET SE,Old City 1,Ward 6,SE
2,0,Y,2,2,720000,Average,1152,406 KENTUCKY AVENUE SE,Old City 1,Ward 6,SE
1,0,N,3,2,620000,Average,1152,1628 MASSACHUSETTS AVENUE SE,Old City 1,Ward 6,SE
3,1,Y,3,2,1350000,Very Good,1798,3140 DUMBARTON STREET NW,Georgetown,Ward 2,NW
2,0,Y,3,2,845000,Good,2000,1724 MASSACHUSETTS AVENUE SE,Old City 1,Ward 6,SE
2,0,Y,3,2,635000,Average,1672,1705 D STREET SE,Old City 1,Ward 6,SE
3,1,Y,4,2,2250000,Very Good,1375,3010 DUMBARTON STREET NW,Georgetown,Ward 2,NW
2,0,Y,3,2,786000,Average,1879,1804 POTOMAC AVENUE SE,Old City 1,Ward 6,SE
1,1,Y,3,2,768500,Average,1223,1513 D STREET SE,Old City 1,Ward 6,SE
3,1,Y,3,2,2750000,Very Good,2435,3011 P STREET NW,Georgetown,Ward 2,NW
8,3,Y,9,3,7365000,Very Good,9467,3053 P STREET NW,Georgetown,Ward 2,NW
3,1,Y,4,2,1575000,Good,1595,3280 N STREET NW,Georgetown,Ward 2,NW
3,1,Y,3,2,1365000,Good,1016,3160 O STREET NW,Georgetown,Ward 2,NW
1,1,Y,1,3,1060000,Good,1067,3522 P STREET NW,Georgetown,Ward 2,NW
2,1,Y,2,2,1385000,Very Good,804,3500 P STREET NW,Georgetown,Ward 2,NW
1,1,Y,2,3,880000,Very Good,674,1415 27TH STREET NW,Georgetown,Ward 2,NW
2,0,Y,2,2,805000,Good,689,1525 26TH STREET NW,Georgetown,Ward 2,NW
3,1,Y,3,2,1800000,Average,2151,3416 PROSPECT STREET NW,Georgetown,Ward 2,NW
4,1,Y,5,3,2725000,Very Good,1803,1320 29TH STREET NW,Georgetown,Ward 2,NW
2,1,Y,2,2,1730000,Good,1300,2912 DUMBARTON STREET NW,Georgetown,Ward 2,NW
2,1,Y,3,2,1725000,Good,2250,3419 Q STREET NW,Georgetown,Ward 2,NW
2,1,Y,3,2,845000,Very Good,1674,1824 BURKE STREET SE,Old City 1,Ward 6,SE
2,0,N,2,2,600000,Average,1674,1810 BURKE STREET SE,Old City 1,Ward 6,SE
2,0,N,3,2,580000,Average,1642,1801 BURKE STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,2,1471000,Good,2117,3210 VOLTA PLACE NW,Georgetown,Ward 2,NW
1,1,Y,2,2,765000,Average,2076,416 15TH STREET SE,Old City 1,Ward 6,SE
2,0,Y,3,2,1210000,Very Good,757,1409 33RD STREET NW,Georgetown,Ward 2,NW
4,2,Y,4,3,3000000,Very Good,2459,3315 N STREET NW,Georgetown,Ward 2,NW
4,1,Y,4,2,2775000,Very Good,2232,1415 33RD STREET NW,Georgetown,Ward 2,NW
2,1,N,3,2,1250000,Average,1286,1511 28TH STREET NW,Georgetown,Ward 2,NW
4,1,Y,4,3,2400000,Very Good,1953,2703 P STREET NW,Georgetown,Ward 2,NW
1,1,Y,2,2,685100,Good,1298,1621 C STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,2,623500,Good,1298,1625 C STREET SE,Old City 1,Ward 6,SE
4,1,Y,4,2,1800000,Good,3228,2511 P STREET NW,Georgetown,Ward 2,NW
6,1,Y,5,3,2140000,Average,1953,2715 P STREET NW,Georgetown,Ward 2,NW
1,1,N,5,3,737500,Average,1953,2727 P STREET NW,Georgetown,Ward 2,NW
2,0,N,4,2,670000,Average,1640,1722 D STREET SE,Old City 1,Ward 6,SE
4,2,Y,6,3,3600000,Average,4764,3330 N STREET NW,Georgetown,Ward 2,NW
1,1,Y,2,2,935000,Good,760,1304 27TH STREET NW,Georgetown,Ward 2,NW
2,1,Y,3,3,1665000,Average,2237,3127 O STREET NW,Georgetown,Ward 2,NW
1,0,N,3,2,599000,Average,1054,715 KENTUCKY AVENUE SE,Old City 1,Ward 6,SE
2,2,Y,3,2,825000,Average,2997,1430 G STREET SE,Old City 1,Ward 6,SE
1,1,Y,3,2,515000,Average,910,1430 POTOMAC AVENUE SE,Old City 1,Ward 6,SE
1,0,N,3,2,685000,Average,1043,1428 POTOMAC AVENUE SE,Old City 1,Ward 6,SE
2,2,Y,3,3,2500000,Very Good,3055,3414 N STREET NW,Georgetown,Ward 2,NW
3,0,Y,2,2,1800000,Very Good,1745,3420 N STREET NW,Georgetown,Ward 2,NW
2,1,Y,2,2,646000,Good,1068,337 17TH STREET SE,Old City 1,Ward 6,SE
2,0,Y,2,2,665000,Good,1348,1624 D STREET SE,Old City 1,Ward 6,SE
1,0,Y,2,2,975000,Good,892,3419 O STREET NW,Georgetown,Ward 2,NW
2,0,Y,2,2,1050000,Good,892,3421 O STREET NW,Georgetown,Ward 2,NW
5,1,Y,5,2,2692888,Very Good,5576,1539 29TH STREET NW,Georgetown,Ward 2,NW
4,2,Y,4,3,3000000,Very Good,2000,1230 27TH STREET NW,Georgetown,Ward 2,NW
3,1,Y,4,3,1622000,Good,1762,1648 35TH STREET NW,Georgetown,Ward 2,NW
5,1,Y,5,3,2040000,Very Good,2229,3533 WINFIELD LANE NW,Georgetown,Ward 2,NW
3,1,Y,3,2,945001,Good,2500,3521 R STREET NW,Burleith,Ward 2,NW
2,1,Y,2,3,1455000,Good,979,2726 O STREET NW,Georgetown,Ward 2,NW
2,0,Y,4,2,1500000,Good,1641,3032 DENT PLACE NW,Georgetown,Ward 2,NW
1,0,N,3,2,1200000,Average,2500,3601 T STREET NW,Burleith,Ward 2,NW
1,1,Y,4,2,1095000,Good,1940,3517 W PLACE NW,Glover Park,Ward 3,NW
1,0,N,3,2,830000,Average,2906,3607 R STREET NW,Burleith,Ward 2,NW
5,1,Y,5,3,2965500,Very Good,4148,3611 R STREET NW,Burleith,Ward 2,NW
2,2,Y,4,2,1950000,Very Good,2555,3323 DENT PLACE NW,Georgetown,Ward 2,NW
3,2,Y,6,3,3900000,Very Good,2310,2928 P STREET NW,Georgetown,Ward 2,NW
3,0,Y,3,2,1050000,Good,1530,1937 39TH STREET NW,Burleith,Ward 2,NW
3,1,Y,4,2,875000,Good,1734,110 18TH STREET SE,Old City 1,Ward 6,SE
2,0,N,3,2,900000,Good,2208,3608 WHITEHAVEN PARKWAY NW,Burleith,Ward 2,NW
2,0,Y,3,2,935000,Good,1357,1949 39TH STREET NW,Burleith,Ward 2,NW
3,1,Y,3,2,1300000,Very Good,2000,1814 37TH STREET NW,Burleith,Ward 2,NW
1,1,Y,2,2,804570,Average,1172,2818 OLIVE STREET NW,Georgetown,Ward 2,NW
1,0,N,3,2,835000,Average,1584,3812 BENTON STREET NW,Glover Park,Ward 3,NW
1,0,Y,3,2,835000,Average,2052,2300 38TH STREET NW,Glover Park,Ward 3,NW
2,1,N,4,2,1205000,Good,2014,2231 HALL PLACE NW,Glover Park,Ward 3,NW
2,1,Y,2,2,1445000,Good,1234,1237 29TH STREET NW,Georgetown,Ward 2,NW
5,1,Y,5,2,1995000,Good,2250,3616 T STREET NW,Burleith,Ward 2,NW
5,1,Y,5,2,1900000,Very Good,2000,1803 37TH STREET NW,Burleith,Ward 2,NW
2,1,N,3,2,992500,Fair,4042,3734 R STREET NW,Burleith,Ward 2,NW
4,1,Y,4,3,2395000,Very Good,2440,3319 DENT PLACE NW,Georgetown,Ward 2,NW
3,1,Y,4,2,2550000,Good,4021,1625 31ST STREET NW,Georgetown,Ward 2,NW
3,0,N,4,2,995000,Good,1620,2443 39TH STREET NW,Glover Park,Ward 3,NW
1,0,Y,2,2,635000,Good,924,1912 35TH PLACE NW,Burleith,Ward 2,NW
3,0,Y,4,2,1150000,Good,1926,3850 CALVERT STREET NW,Glover Park,Ward 3,NW
3,1,Y,3,2,908000,Very Good,1602,1823 INDEPENDENCE AVENUE SE,Old City 1,Ward 6,SE
2,0,Y,4,2,695000,Good,1602,1841 INDEPENDENCE AVENUE SE,Old City 1,Ward 6,SE
1,0,N,3,2,650000,Average,1602,1827 BAY STREET SE,Old City 1,Ward 6,SE
1,1,Y,3,2,1329000,Good,1973,1685 32ND STREET NW,Georgetown,Ward 2,NW
3,0,Y,2,2,1235000,Good,1303,1667 32ND STREET NW,Georgetown,Ward 2,NW
4,1,Y,4,3,2100000,Good,1404,3014 CAMBRIDGE PLACE NW,Georgetown,Ward 2,NW
3,0,Y,3,2,1137500,Good,1728,3815 BENTON STREET NW,Glover Park,Ward 3,NW
5,1,Y,4,2,4400000,Very Good,4800,1336 30TH STREET NW,Georgetown,Ward 2,NW
2,0,Y,4,2,950000,Average,2325,3723 RESERVOIR ROAD NW,Burleith,Ward 2,NW
3,0,Y,4,2,1251000,Very Good,1926,3816 CALVERT STREET NW,Glover Park,Ward 3,NW
2,0,Y,3,2,1157500,Average,1926,3812 CALVERT STREET NW,Glover Park,Ward 3,NW
1,1,N,3,2,867500,Average,2125,3533 T STREET NW,Burleith,Ward 2,NW
3,0,N,4,2,1045000,Good,1959,1920 35TH STREET NW,Burleith,Ward 2,NW
3,0,N,2,2,1145000,Average,1545,3504 WHITEHAVEN PARKWAY NW,Burleith,Ward 2,NW
3,0,Y,3,2,1185000,Very Good,2829,3723 T STREET NW,Burleith,Ward 2,NW
3,1,Y,3,3,1625000,Very Good,2420,4025 MANSION DRIVE NW,Burleith,Ward 2,NW
4,1,Y,4,3,1775000,Very Good,2420,4030 MANSION COURT NW,Burleith,Ward 2,NW
3,1,Y,5,2,1662500,Average,10727,2520 44TH STREET NW,Berkley,Ward 3,NW
2,1,Y,2,1,950000,Average,5427,4524 SALEM LANE NW,Palisades,Ward 3,NW
4,1,Y,4,2,1915000,Good,13442,4530 DEXTER STREET NW,Berkley,Ward 3,NW
2,0,N,4,2,1402000,Average,1584,3760 BENTON STREET NW,Glover Park,Ward 3,NW
3,1,Y,3,3,925000,Good,1067,4430 LINGAN ROAD NW,Palisades,Ward 3,NW
5,1,Y,5,2,1400000,Good,7514,4609 FOXHALL CRESCENT NW,Berkley,Ward 3,NW
4,1,Y,4,3,1586000,Good,1617,3636 WINFIELD LANE NW,Georgetown,Ward 2,NW
2,1,Y,3,2,1140000,Average,2083,3543 S STREET NW,Burleith,Ward 2,NW
3,1,Y,5,2,1200000,Good,4401,4512 Q PLACE NW,Palisades,Ward 3,NW
4,1,Y,3,3,1349000,Good,1635,3966 GEORGETOWN COURT NW,Burleith,Ward 2,NW
3,0,Y,3,2,960000,Average,1230,1615 33RD STREET NW,Georgetown,Ward 2,NW
4,1,Y,2,2,1850000,Good,7790,4614 FOXHALL CRESCENT NW,Berkley,Ward 3,NW
3,1,Y,5,2,1460000,Good,7753,4603 FOXHALL CRESCENT NW,Berkley,Ward 3,NW
3,0,Y,4,2,1555000,Good,1924,1618 32ND STREET NW,Georgetown,Ward 2,NW
3,1,Y,4,2,1220000,Good,5006,2809 NORTH GLADE STREET NW,Kent,Ward 3,NW
3,2,Y,3,2,1130000,Good,5530,2810 NORTH GLADE STREET NW,Kent,Ward 3,NW
2,1,Y,3,2,1240000,Good,2500,3513 R STREET NW,Burleith,Ward 2,NW
4,2,Y,5,2,3295000,Good,11100,2908 45TH STREET NW,Wesley Heights,Ward 3,NW
3,1,Y,3,3,1270000,Excellent,989,4460 MACARTHUR BOULEVARD NW,Palisades,Ward 3,NW
3,1,Y,3,3,1334000,Excellent,918,4535 WESTHALL DRIVE NW,Palisades,Ward 3,NW
2,1,Y,2,3,1240000,Excellent,1182,4529 WESTHALL DRIVE NW,Palisades,Ward 3,NW
2,0,N,4,2,1100000,Average,5627,4517 POTOMAC AVENUE NW,Palisades,Ward 3,NW
2,1,Y,3,2,957000,Good,3294,4636 Q STREET NW,Palisades,Ward 3,NW
5,1,Y,5,3,3135000,Very Good,5250,3324 DENT PLACE NW,Georgetown,Ward 2,NW
2,1,Y,3,2,920000,Good,3241,4843 RESERVOIR ROAD NW,Palisades,Ward 3,NW
4,0,Y,4,3,1325000,Good,5004,2947 ARIZONA AVENUE NW,Kent,Ward 3,NW
4,0,Y,5,1,1750000,Average,39785,3022 UNIVERSITY TERRACE NW,Kent,Ward 3,NW
2,1,Y,4,2,775000,Good,2404,2749 ARIZONA AVENUE NW,Palisades,Ward 3,NW
4,0,Y,4,2,2050000,Very Good,9229,4409 DEXTER STREET NW,Berkley,Ward 3,NW
3,1,Y,4,2,1450000,Good,9800,4420 EDMUNDS STREET NW,Berkley,Ward 3,NW
6,1,Y,6,2,3600000,Very Good,9157,1726 HOBAN ROAD NW,Berkley,Ward 3,NW
3,1,Y,6,2,1720000,Good,4998,4816 ALTON PLACE NW,American University,Ward 3,NW
2,0,Y,2,2,1035421,Good,4780,4624 48TH STREET NW,American University,Ward 3,NW
3,1,Y,4,2,1510000,Very Good,12000,5107 MASSACHUSETTS AVENUE NW,American University,Ward 3,NW
4,1,Y,4,2,1740000,Good,8925,4822 TILDEN STREET NW,Spring Valley,Ward 3,NW
3,1,Y,4,2,1180000,Good,5000,5712 MACARTHUR BOULEVARD NW,Palisades,Ward 3,NW
2,2,Y,3,2,1149000,Good,8068,5359 MACARTHUR BOULEVARD NW,Kent,Ward 3,NW
4,1,Y,6,2,1655000,Good,8297,4712 1/2 RESERVOIR ROAD NW,Berkley,Ward 3,NW
2,1,Y,3,2,894500,Good,4382,4940 BRANDYWINE STREET NW,American University,Ward 3,NW
3,1,Y,4,2,1290000,Good,6236,2838 ARIZONA AVENUE NW,Kent,Ward 3,NW
3,1,Y,6,2,1580000,Average,12166,4927 SEDGWICK STREET NW,Spring Valley,Ward 3,NW
5,1,Y,5,2,2450000,Good,7941,2855 UNIVERSITY TERRACE NW,Kent,Ward 3,NW
3,1,Y,4,2,1275000,Good,5399,5507 CAROLINA PLACE NW,Palisades,Ward 3,NW
3,1,Y,3,2,1550000,Very Good,3360,3918 HIGHWOOD COURT NW,Burleith,Ward 2,NW
3,1,Y,3,2,1075000,Good,2519,4612 SEDGWICK STREET NW,Spring Valley,Ward 3,NW
2,0,Y,3,2,1018157,Good,4968,3910 47TH STREET NW,Spring Valley,Ward 3,NW
3,1,Y,4,2,1049000,Good,2217,5311 SHERIER PLACE NW,Palisades,Ward 3,NW
4,1,Y,5,2,1371500,Good,4732,4812 ELLICOTT STREET NW,American University,Ward 3,NW
3,1,Y,4,2,1320000,Good,5700,4100 49TH STREET NW,Spring Valley,Ward 3,NW
3,1,Y,3,2,1285000,Good,5898,4201 FORDHAM ROAD NW,Spring Valley,Ward 3,NW
2,1,Y,3,2,1200000,Average,8254,4901 KLINGLE STREET NW,Kent,Ward 3,NW
3,0,Y,3,2,1185000,Average,8770,4240 FORDHAM ROAD NW,Spring Valley,Ward 3,NW
4,0,Y,4,2,1999000,Good,12165,5065 SEDGWICK STREET NW,Spring Valley,Ward 3,NW
5,1,Y,5,2,1800000,Good,9639,5020 WARREN STREET NW,Spring Valley,Ward 3,NW
1,1,N,3,2,830000,Fair,6196,5305 DORSETT PLACE NW,Palisades,Ward 3,NW
2,0,Y,3,1,831000,Average,5000,5407 HAWTHORNE PLACE NW,Kent,Ward 3,NW
1,1,Y,3,2,850823,Good,3000,5014 CATHEDRAL AVENUE NW,Kent,Ward 3,NW
1,1,Y,2,2,910000,Average,6750,5624 SHERIER PLACE NW,Palisades,Ward 3,NW
3,1,Y,4,2,1225000,Good,7041,5604 MACARTHUR BOULEVARD NW,Palisades,Ward 3,NW
4,1,Y,4,2,1729000,Good,7402,5100 WATSON STREET NW,Kent,Ward 3,NW
3,1,Y,4,2,1549000,Very Good,6050,3714 COREY PLACE NW,Spring Valley,Ward 3,NW
2,1,Y,3,2,1375000,Good,5469,4323 WARREN STREET NW,American University,Ward 3,NW
3,0,Y,4,2,995000,Good,3459,4212 46TH STREET NW,American University,Ward 3,NW
1,2,Y,3,2,1010000,Good,5100,4356 ALTON PLACE NW,American University,Ward 3,NW
2,1,Y,3,2,1115000,Good,4284,4346 ALTON PLACE NW,American University,Ward 3,NW
2,2,Y,3,2,1300000,Good,5100,4623 ALTON PLACE NW,American University,Ward 3,NW
2,1,Y,4,2,1000000,Good,2177,3806 47TH STREET NW,Spring Valley,Ward 3,NW
3,1,Y,3,2,807000,Good,1088,4303 EMBASSY PARK DRIVE NW,Wesley Heights,Ward 3,NW
1,0,N,3,2,635000,Good,4239,4420 HARRISON STREET NW,American University,Ward 3,NW
3,1,Y,4,2,1400000,Good,5000,4417 ALBEMARLE STREET NW,American University,Ward 3,NW
5,1,Y,5,2,3100000,Excellent,9751,5033 GARFIELD STREET NW,Kent,Ward 3,NW
3,2,Y,3,3,1085000,Good,979,4419 WESTOVER PLACE NW,Wesley Heights,Ward 3,NW
2,1,Y,3,2,950000,Average,6390,4435 CHESAPEAKE STREET NW,American University,Ward 3,NW
3,1,Y,4,2,1275000,Good,5000,4735 BUTTERWORTH PLACE NW,American University,Ward 3,NW
1,1,Y,2,2,844000,Good,2796,4722 BRANDYWINE STREET NW,American University,Ward 3,NW
3,1,Y,3,2,1142000,Average,4681,4711 BUTTERWORTH PLACE NW,American University,Ward 3,NW
2,1,Y,4,2,992000,Average,5132,4509 BUTTERWORTH PLACE NW,American University,Ward 3,NW
2,1,Y,3,2,975000,Good,3838,4525 BRANDYWINE STREET NW,American University,Ward 3,NW
2,1,Y,3,2,950000,Good,4276,5020 45TH STREET NW,American University,Ward 3,NW
3,1,Y,4,2,805000,Good,1236,4230 EMBASSY PARK DRIVE NW,Wesley Heights,Ward 3,NW
3,1,Y,3,2,1315000,Good,6300,4700 WARREN STREET NW,American University,Ward 3,NW
2,0,Y,3,2,815000,Good,1680,4431 FESSENDEN STREET NW,American University,Ward 3,NW
3,1,Y,3,3,1049000,Average,996,4314 WESTOVER PLACE NW,Wesley Heights,Ward 3,NW
3,1,Y,3,2,1170555,Good,2500,4601 DAVENPORT STREET NW,American University,Ward 3,NW
3,0,Y,3,2,1350000,Average,6750,3111 44TH STREET NW,Wesley Heights,Ward 3,NW
3,2,Y,4,2,1600000,Average,6750,4351 KLINGLE STREET NW,Wesley Heights,Ward 3,NW
2,1,N,3,2,1260000,Average,7500,4537 LOWELL STREET NW,Wesley Heights,Ward 3,NW
3,0,Y,3,2,1168000,Good,3646,4639 WARREN STREET NW,American University,Ward 3,NW
2,0,Y,3,2,1102000,Good,3850,4504 CHESAPEAKE STREET NW,American University,Ward 3,NW
3,0,Y,3,2,1106000,Good,2848,4517 HARRISON STREET NW,American University,Ward 3,NW
2,2,Y,3,2,1455000,Good,6399,4702 WINDOM PLACE NW,American University,Ward 3,NW
3,1,Y,4,2,1325000,Very Good,5333,4302 47TH STREET NW,American University,Ward 3,NW
3,1,Y,3,3,920000,Average,984,4306 WESTOVER PLACE NW,Wesley Heights,Ward 3,NW
2,0,Y,3,2,941000,Average,6680,4719 DAVENPORT STREET NW,American University,Ward 3,NW
2,1,Y,3,2,960000,Average,5460,4440 BRANDYWINE STREET NW,American University,Ward 3,NW
2,1,Y,3,2,1070000,Good,8497,4231 47TH STREET NW,American University,Ward 3,NW
2,1,Y,3,2,985000,Good,2000,4907 48TH STREET NW,American University,Ward 3,NW
1,0,N,2,1,780000,Good,4000,4827 46TH STREET NW,American University,Ward 3,NW
2,1,Y,3,2,800000,Good,2068,4409 HARRISON STREET NW,American University,Ward 3,NW
3,0,Y,3,2,935000,Good,4239,4425 GARRISON STREET NW,American University,Ward 3,NW
4,1,Y,4,3,1089000,Average,1179,4454 WESTOVER PLACE NW,Wesley Heights,Ward 3,NW
4,1,Y,3,3,1085000,Good,972,4448 WESTOVER PLACE NW,Wesley Heights,Ward 3,NW
4,1,Y,4,2,1625000,Good,5850,4711 ALBEMARLE STREET NW,American University,Ward 3,NW
3,1,Y,3,3,889900,Good,795,4295 EMBASSY PARK DRIVE NW,Wesley Heights,Ward 3,NW
3,0,N,5,2,908000,Average,4575,3825 WINDOM PLACE NW,North Cleveland Park,Ward 3,NW
2,1,Y,4,2,980000,Good,2761,4133 JENIFER STREET NW,Chevy Chase,Ward 3,NW
2,1,Y,3,2,945000,Good,2706,3315 IDAHO AVENUE NW,Cleveland Park,Ward 3,NW
4,1,Y,5,2,1650000,Good,8610,5327 RENO ROAD NW,Chevy Chase,Ward 3,NW
3,1,Y,4,3,1145500,Good,5086,4301 BRANDYWINE STREET NW,American University,Ward 3,NW
3,1,Y,3,3,1695000,Good,6033,3822 GRAMERCY STREET NW,Chevy Chase,Ward 3,NW
1,1,N,3,2,855000,Average,1348,2233 39TH PLACE NW,Glover Park,Ward 3,NW
2,0,Y,3,2,882500,Good,2625,4318 RIVER ROAD NW,American University,Ward 3,NW
1,2,Y,4,2,1100000,Good,4815,4133 YUMA STREET NW,American University,Ward 3,NW
3,0,Y,4,2,900000,Average,1512,2226 39TH PLACE NW,Glover Park,Ward 3,NW
1,0,Y,3,2,722000,Good,3154,5312 42ND STREET NW,Chevy Chase,Ward 3,NW
4,1,Y,5,2,1900000,Very Good,6875,4312 FESSENDEN STREET NW,American University,Ward 3,NW
3,1,Y,3,3,1250000,Very Good,1890,4220 RIVER ROAD NW,American University,Ward 3,NW
5,1,Y,5,2,3550000,Excellent,10000,3124 38TH STREET NW,Cleveland Park,Ward 3,NW
3,1,Y,3,2,840000,Good,1758,5332 41ST STREET NW,Chevy Chase,Ward 3,NW
3,1,Y,3,2,1050000,Good,2975,3901 YUMA STREET NW,North Cleveland Park,Ward 3,NW
2,1,N,4,2,915000,Good,3512,3737 MILITARY ROAD NW,Chevy Chase,Ward 3,NW
2,1,Y,3,2,1019500,Good,7604,5301 RENO ROAD NW,Chevy Chase,Ward 3,NW
2,2,Y,3,2,1380000,Average,7382,3844 WOODLEY ROAD NW,Cleveland Park,Ward 3,NW
3,1,Y,4,2,1590000,Very Good,7000,3933 GARRISON STREET NW,Chevy Chase,Ward 3,NW
2,0,Y,3,2,1075000,Good,3313,3527 QUEBEC STREET NW,Cleveland Park,Ward 3,NW
3,0,Y,3,2,875000,Good,1512,2417 39TH PLACE NW,Glover Park,Ward 3,NW
4,1,Y,4,2,1200000,Average,4759,3720 ALTON PLACE NW,North Cleveland Park,Ward 3,NW
2,2,Y,4,2,1057000,Good,5119,3803 INGOMAR STREET NW,Chevy Chase,Ward 3,NW
2,2,Y,4,2,1347500,Good,4649,4319 RENO ROAD NW,North Cleveland Park,Ward 3,NW
3,1,Y,4,2,1125000,Good,4500,4326 36TH STREET NW,North Cleveland Park,Ward 3,NW
2,1,Y,3,2,1082000,Good,3925,3828 LIVINGSTON STREET NW,Chevy Chase,Ward 3,NW
5,1,Y,5,3,1875000,Excellent,4050,3829 LIVINGSTON STREET NW,Chevy Chase,Ward 3,NW
2,1,Y,4,2,1205230,Good,3614,3726 VEAZEY STREET NW,North Cleveland Park,Ward 3,NW
